x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
-19.0943, 5.38069, -28.540133, 4.913889, -0.127303, -0.000421, 0.000000, 1496957380.444200, 2.885764, 1.000000, 19.674167, 16.252384, 13.652246, -0.234043
-19.1425, 5.39257, -28.540080, 4.913889, -0.156737, -0.000421, 0.000000, 1496957380.453800, 2.885831, 1.000000, 19.723306, 16.252384, 13.586633, -0.234043
-19.1907, 5.40441, -28.540082, 4.908333, -0.141484, -0.000421, 0.000000, 1496957380.464300, 2.885860, 1.000000, 19.772389, 16.374456, 13.586633, -0.234043
-19.2389, 5.4162, -28.539979, 4.908333, -0.219513, -0.000421, 0.000000, 1496957380.473800, 2.885896, 1.000000, 19.821472, 16.374456, 13.662929, -0.234043
-19.2871, 5.42797, -28.539900, 4.902778, -0.170409, -0.000421, 0.000000, 1496957380.484300, 2.885955, 1.000000, 19.870500, 16.289005, 13.662929, -0.234043
-19.3353, 5.43969, -28.539720, 4.902778, -0.202568, -0.000421, 0.000000, 1496957380.494500, 2.885972, 1.000000, 19.919528, 16.289005, 13.690394, -0.234043
-19.3834, 5.45135, -28.539591, 4.900000, -0.209568, -0.000421, 0.000000, 1496957380.504300, 2.885981, 1.000000, 19.968528, 16.191349, 13.690394, -0.234043
-19.4798, 5.47462, -28.539314, 4.900000, 0.000872, -0.000421, 0.000000, 1496957380.513800, 2.885926, 1.000000, 20.017528, 16.191349, 13.643091, -0.234043
-19.4798, 5.47462, -28.539314, 4.900000, 0.000872, -0.000421, 0.000000, 1496957380.524300, 2.885926, 1.000000, 20.066528, 16.227970, 13.643091, -0.234043
-19.5279, 5.48622, -28.539155, 4.900000, -0.142045, -0.000421, 0.000000, 1496957380.534300, 2.885920, 1.000000, 20.115528, 16.227970, 13.699550, -0.234043
-19.5761, 5.49777, -28.538998, 4.891667, -0.239131, -0.000383, 0.000782, 1496957380.543900, 2.885910, 1.000000, 20.164444, 16.227970, 13.699550, -0.212766
-19.6242, 5.50928, -28.538817, 4.891667, -0.188193, -0.000383, 0.000000, 1496957380.554500, 2.885886, 1.000000, 20.213361, 16.227970, 13.588159, -0.212766
-19.6724, 5.5208, -28.538674, 4.886111, -0.047328, -0.000383, 0.000000, 1496957380.564100, 2.885873, 1.000000, 20.262222, 16.203556, 13.588159, -0.212766
-19.7205, 5.53228, -28.538476, 4.886111, -0.061573, -0.000383, 0.000000, 1496957380.573500, 2.885814, 1.000000, 20.311083, 16.203556, 13.667506, -0.212766
-19.7687, 5.54374, -28.538332, 4.886111, -0.006837, -0.000383, 0.000000, 1496957380.584100, 2.885717, 1.000000, 20.359944, 16.276798, 13.667506, -0.212766
-19.8168, 5.55522, -28.538234, 4.886111, -0.074791, -0.000383, 0.000000, 1496957380.593500, 2.885721, 1.000000, 20.408806, 16.276798, 13.646143, -0.212766
-19.8649, 5.56667, -28.538181, 4.883333, -0.082997, -0.000383, 0.000000, 1496957380.604100, 2.885688, 1.000000, 20.457639, 16.350042, 13.646143, -0.212766
-19.913, 5.5781, -28.538069, 4.883333, -0.163421, -0.000383, 0.000000, 1496957380.613500, 2.885672, 1.000000, 20.506472, 16.350042, 13.647669, -0.212766
-19.9611, 5.58951, -28.538014, 4.877778, -0.131428, -0.000383, 0.000000, 1496957380.624100, 2.885625, 1.000000, 20.555250, 16.227970, 13.647669, -0.212766
-20.0092, 5.60093, -28.537968, 4.877778, -0.147317, -0.000383, 0.000000, 1496957380.633500, 2.885584, 1.000000, 20.604028, 16.227970, 13.667506, -0.212766
-20.0573, 5.61235, -28.538025, 4.875000, -0.007763, -0.000383, 0.000000, 1496957380.644100, 2.885560, 1.000000, 20.652778, 16.337835, 13.667506, -0.212766
-20.1054, 5.62377, -28.538043, 4.875000, -0.078054, -0.000383, 0.000000, 1496957380.654500, 2.885529, 1.000000, 20.701528, 16.337835, 13.661403, -0.212766
-20.1535, 5.63518, -28.538063, 4.877778, -0.034600, -0.000383, 0.000000, 1496957380.664100, 2.885507, 1.000000, 20.750306, 16.191349, 13.661403, -0.212766
-20.2016, 5.64656, -28.538147, 4.877778, -0.138653, -0.000383, 0.000000, 1496957380.673500, 2.885463, 1.000000, 20.799083, 16.191349, 13.690394, -0.212766
-20.2496, 5.65795, -28.538246, 4.875000, -0.018905, -0.000383, 0.000000, 1496957380.684100, 2.885475, 1.000000, 20.847833, 16.240177, 13.690394, -0.212766
-20.2977, 5.66934, -28.538276, 4.875000, -0.086553, -0.000383, 0.000000, 1496957380.693500, 2.885487, 1.000000, 20.896583, 16.240177, 13.588159, -0.212766
-20.3457, 5.68076, -28.538311, 4.872222, -0.078915, -0.000421, -0.000786, 1496957380.704100, 2.885497, 1.000000, 20.945306, 16.227970, 13.588159, -0.234043
-20.3937, 5.69212, -28.538290, 4.872222, -0.432432, -0.000421, 0.000000, 1496957380.713500, 2.885470, 1.000000, 20.994028, 16.227970, 13.633936, -0.234043
-20.4417, 5.70352, -28.538293, 4.869444, -0.261728, -0.000421, 0.000000, 1496957380.724200, 2.885416, 1.000000, 21.042722, 16.313421, 13.633936, -0.234043
-20.4897, 5.71494, -28.538209, 4.869444, -0.098308, -0.000421, 0.000000, 1496957380.733700, 2.885367, 1.000000, 21.091417, 16.313421, 13.627832, -0.234043
-20.5376, 5.72635, -28.538115, 4.869444, -0.100267, -0.000459, -0.000786, 1496957380.744300, 2.885352, 1.000000, 21.140111, 16.374456, 13.627832, -0.255319
-20.5855, 5.73782, -28.537899, 4.869444, -0.155941, -0.000459, 0.000000, 1496957380.753800, 2.885384, 1.000000, 21.188806, 16.374456, 13.664454, -0.255319
-20.6334, 5.74927, -28.537585, 4.872222, -0.342548, -0.000421, 0.000786, 1496957380.764300, 2.885443, 1.000000, 21.237528, 16.289005, 13.664454, -0.234043
-20.6812, 5.7607, -28.537250, 4.872222, -0.470910, -0.000421, 0.000000, 1496957380.773900, 2.885513, 1.000000, 21.286250, 16.289005, 13.611048, -0.234043
-20.729, 5.77217, -28.536814, 4.863889, -0.288749, -0.000383, 0.000787, 1496957380.783600, 2.885563, 1.000000, 21.334889, 16.313421, 13.611048, -0.212766
-20.7768, 5.78359, -28.536374, 4.863889, -0.261110, -0.000383, 0.000000, 1496957380.794200, 2.885567, 1.000000, 21.383528, 16.313421, 13.667506, -0.212766
-20.8247, 5.79508, -28.536066, 4.863889, 0.031569, -0.000383, 0.000000, 1496957380.803700, 2.885655, 1.000000, 21.432167, 16.337835, 13.667506, -0.212766
-20.8725, 5.80658, -28.535563, 4.863889, 0.119311, -0.000383, 0.000000, 1496957380.814200, 2.885657, 1.000000, 21.480806, 16.337835, 13.650721, -0.212766
-20.9203, 5.81813, -28.535090, 4.866667, 0.013443, -0.000344, 0.000786, 1496957380.823800, 2.885716, 1.000000, 21.529472, 16.240177, 13.650721, -0.191489
-20.968, 5.82964, -28.534375, 4.866667, -0.399924, -0.000344, 0.000000, 1496957380.834300, 2.885825, 1.000000, 21.578139, 16.240177, 13.641565, -0.191489
-21.0157, 5.84114, -28.533770, 4.852778, -0.605082, -0.000306, 0.000789, 1496957380.843800, 2.885935, 1.000000, 21.626667, 16.252384, 13.641565, -0.170213
-21.0633, 5.85263, -28.533117, 4.852778, -0.260669, -0.000306, 0.000000, 1496957380.854300, 2.885995, 1.000000, 21.675194, 16.252384, 13.643091, -0.170213
-21.111, 5.86417, -28.532495, 4.841667, -0.074553, -0.000230, 0.001581, 1496957380.863900, 2.886059, 1.000000, 21.723611, 16.264591, 13.643091, -0.127660
-21.1587, 5.87569, -28.531833, 4.841667, -0.138894, -0.000230, 0.000000, 1496957380.874600, 2.886106, 1.000000, 21.772028, 16.264591, 13.623255, -0.127660
-21.2063, 5.88722, -28.531205, 4.836111, -0.152619, -0.000191, 0.000791, 1496957380.884200, 2.886205, 1.000000, 21.820389, 16.313421, 13.623255, -0.106383
-21.2539, 5.89879, -28.530588, 4.836111, -0.106581, -0.000191, 0.000000, 1496957380.893800, 2.886329, 1.000000, 21.868750, 16.313421, 13.632410, -0.106383
-21.3015, 5.91034, -28.529970, 4.836111, -0.076252, -0.000153, 0.000791, 1496957380.904800, 2.886422, 1.000000, 21.917111, 16.276798, 13.632410, -0.085106
-21.3491, 5.92192, -28.529332, 4.836111, -0.047489, -0.000153, 0.000000, 1496957380.913600, 2.886505, 1.000000, 21.965472, 16.276798, 13.624781, -0.085106
-21.3967, 5.93351, -28.528770, 4.836111, -0.040851, -0.000115, 0.000791, 1496957380.924100, 2.886556, 1.000000, 22.013833, 16.252384, 13.624781, -0.063830
-21.4443, 5.94511, -28.528280, 4.836111, -0.203514, -0.000115, 0.000000, 1496957380.934700, 2.886614, 1.000000, 22.062194, 16.252384, 13.652246, -0.063830
-21.4918, 5.95672, -28.527912, 4.830555, 0.095789, -0.000077, 0.000792, 1496957380.944200, 2.886671, 1.000000, 22.110500, 16.240177, 13.652246, -0.042553
-21.5394, 5.96832, -28.527546, 4.830555, -0.012762, -0.000077, 0.000000, 1496957380.953800, 2.886699, 1.000000, 22.158806, 16.240177, 13.685817, -0.042553
-21.587, 5.97992, -28.527191, 4.819445, -0.068260, -0.000038, 0.000794, 1496957380.964300, 2.886788, 1.000000, 22.207000, 16.289005, 13.685817, -0.021277
-21.6345, 5.9915, -28.526750, 4.819445, -0.181374, -0.000038, 0.000000, 1496957380.973800, 2.886779, 1.000000, 22.255194, 16.289005, 13.615625, -0.021277
-21.682, 6.00306, -28.526315, 4.816667, -0.275722, -0.000038, 0.000000, 1496957380.984400, 2.886859, 1.000000, 22.303361, 16.350042, 13.615625, -0.021277
-21.7295, 6.01456, -28.525977, 4.816667, -0.278319, -0.000038, 0.000000, 1496957380.993900, 2.886836, 1.000000, 22.351528, 16.350042, 13.667506, -0.021277
-21.777, 6.02607, -28.525496, 4.813889, -0.123897, -0.000038, 0.000000, 1496957381.004400, 2.886786, 1.000000, 22.399667, 16.264591, 13.667506, -0.021277
-21.8245, 6.03748, -28.525319, 4.813889, -0.062625, -0.000038, 0.000000, 1496957381.014000, 2.886776, 1.000000, 22.447806, 16.264591, 13.685817, -0.021277
-21.872, 6.04888, -28.525045, 4.813889, -0.088194, -0.000077, -0.000795, 1496957381.024500, 2.886728, 1.000000, 22.495944, 16.289005, 13.685817, -0.042553
-21.9196, 6.0602, -28.524760, 4.813889, 0.029026, -0.000077, 0.000000, 1496957381.034100, 2.886726, 1.000000, 22.544083, 16.289005, 13.665980, -0.042553
-21.9671, 6.07143, -28.524473, 4.808333, -0.161497, -0.000077, 0.000000, 1496957381.043600, 2.886669, 1.000000, 22.592167, 16.313421, 13.665980, -0.042553
-22.0146, 6.08264, -28.524206, 4.808333, -0.220153, -0.000077, 0.000000, 1496957381.054100, 2.886605, 1.000000, 22.640250, 16.313421, 13.643091, -0.042553
-22.0621, 6.09384, -28.523925, 4.808333, -0.303600, -0.000115, -0.000796, 1496957381.063500, 2.886535, 1.000000, 22.688333, 16.301212, 13.643091, -0.063830
-22.1095, 6.10497, -28.523744, 4.808333, -0.167984, -0.000115, 0.000000, 1496957381.074100, 2.886514, 1.000000, 22.736417, 16.301212, 13.662929, -0.063830
-22.1562, 6.1163, -28.523361, 4.808333, -0.146846, -0.000153, -0.000796, 1496957381.083500, 2.887454, 1.000000, 22.784500, 16.362249, 13.662929, -0.085106
-22.2032, 6.12741, -28.523005, 4.808333, -0.076210, -0.000153, 0.000000, 1496957381.094100, 2.887433, 1.000000, 22.832583, 16.362249, 13.699550, -0.085106
-22.2502, 6.13855, -28.522874, 4.805555, -0.068217, -0.000191, -0.000796, 1496957381.103600, 2.887393, 1.000000, 22.880639, 16.313421, 13.699550, -0.106383
-22.2972, 6.14967, -28.522571, 4.805555, -0.026762, -0.000191, 0.000000, 1496957381.114100, 2.887396, 1.000000, 22.928694, 16.313421, 13.620203, -0.106383
-22.3442, 6.1608, -28.522392, 4.805555, -0.133142, -0.000191, 0.000000, 1496957381.123500, 2.887421, 1.000000, 22.976750, 16.264591, 13.620203, -0.106383
-22.3912, 6.17197, -28.522189, 4.805555, -0.093686, -0.000191, 0.000000, 1496957381.134100, 2.887418, 1.000000, 23.024806, 16.264591, 13.688869, -0.106383
-22.4382, 6.1831, -28.522065, 4.811111, -0.007662, -0.000230, -0.000796, 1496957381.143600, 2.887421, 1.000000, 23.072917, 16.264591, 13.688869, -0.127660
-22.4851, 6.19428, -28.522022, 4.811111, -0.037719, -0.000230, 0.000000, 1496957381.154200, 2.887380, 1.000000, 23.121028, 16.264591, 13.673610, -0.127660
-22.5321, 6.20543, -28.521938, 4.802778, -0.101371, -0.000268, -0.000797, 1496957381.163700, 2.887421, 1.000000, 23.169056, 16.264591, 13.673610, -0.148936
-22.579, 6.2166, -28.521751, 4.802778, -0.065576, -0.000268, 0.000000, 1496957381.174300, 2.887433, 1.000000, 23.217083, 16.264591, 13.643091, -0.148936
-22.6259, 6.22775, -28.521554, 4.797222, -0.292398, -0.000306, -0.000798, 1496957381.183900, 2.887429, 1.000000, 23.265056, 16.264591, 13.643091, -0.170213
-22.6728, 6.23892, -28.521304, 4.797222, -0.335953, -0.000306, 0.000000, 1496957381.194600, 2.887445, 1.000000, 23.313028, 16.264591, 13.633936, -0.170213
-22.7197, 6.25007, -28.521062, 4.800000, -0.116927, -0.000344, -0.000797, 1496957381.204300, 2.887445, 1.000000, 23.361028, 16.313421, 13.633936, -0.191489
-22.7665, 6.26122, -28.520683, 4.800000, -0.154421, -0.000344, 0.000000, 1496957381.213800, 2.887453, 1.000000, 23.409028, 16.313421, 13.739223, -0.191489
-22.8134, 6.2723, -28.520347, 4.800000, -0.180341, -0.000383, -0.000797, 1496957381.224300, 2.887497, 1.000000, 23.457028, 16.313421, 13.739223, -0.212766
-22.8602, 6.2834, -28.520038, 4.800000, -0.220388, -0.000383, 0.000000, 1496957381.233900, 2.887415, 1.000000, 23.505028, 16.313421, 13.652246, -0.212766
-22.907, 6.29445, -28.519666, 4.794445, -0.185721, -0.000421, -0.000798, 1496957381.244400, 2.887435, 1.000000, 23.552972, 16.313421, 13.652246, -0.234043
-22.9538, 6.30544, -28.519292, 4.794445, -0.284268, -0.000421, 0.000000, 1496957381.254000, 2.887383, 1.000000, 23.600917, 16.313421, 13.667506, -0.234043
-23.0006, 6.31646, -28.518848, 4.788889, -0.133509, -0.000498, -0.001598, 1496957381.264500, 2.887315, 1.000000, 23.648806, 16.227970, 13.667506, -0.276596
-23.0474, 6.32743, -28.518520, 4.788889, -0.270515, -0.000498, 0.000000, 1496957381.274000, 2.887281, 1.000000, 23.696694, 16.227970, 13.627832, -0.276596
-23.0942, 6.33846, -28.517811, 4.783333, -0.136836, -0.000574, -0.001600, 1496957381.284600, 2.887230, 1.000000, 23.744528, 16.264591, 13.627832, -0.319149
-23.1409, 6.34947, -28.517326, 4.783333, -0.268818, -0.000574, 0.000000, 1496957381.294100, 2.887168, 1.000000, 23.792361, 16.264591, 13.638514, -0.319149
-23.1875, 6.36046, -28.516659, 4.777778, -0.445885, -0.000651, -0.001602, 1496957381.303500, 2.887162, 1.000000, 23.840139, 16.276798, 13.638514, -0.361702
-23.2343, 6.37151, -28.515897, 4.777778, -0.121738, -0.000651, 0.000000, 1496957381.314000, 2.887108, 1.000000, 23.887917, 16.276798, 13.586633, -0.361702
-23.2809, 6.38245, -28.515300, 4.777778, -0.166175, -0.000727, -0.001602, 1496957381.324500, 2.887065, 1.000000, 23.935694, 16.276798, 13.586633, -0.404255
-23.3276, 6.39343, -28.514597, 4.777778, -0.248058, -0.000727, 0.000000, 1496957381.334000, 2.887039, 1.000000, 23.983472, 16.276798, 13.626307, -0.404255
-23.3742, 6.40445, -28.513805, 4.769444, -0.101622, -0.000842, -0.002408, 1496957381.343500, 2.887013, 1.000000, 24.031167, 16.362249, 13.626307, -0.468085
-23.4208, 6.41536, -28.513123, 4.769444, -0.243962, -0.000842, 0.000000, 1496957381.354000, 2.887083, 1.000000, 24.078861, 16.362249, 13.635462, -0.468085
-23.4674, 6.42635, -28.512352, 4.761111, -0.281724, -0.000957, -0.002412, 1496957381.364600, 2.887041, 1.000000, 24.126472, 16.313421, 13.635462, -0.531915
-23.5139, 6.43729, -28.511631, 4.761111, -0.271633, -0.000957, 0.000000, 1496957381.374400, 2.887030, 1.000000, 24.174083, 16.313421, 13.676661, -0.531915
-23.5605, 6.44822, -28.511003, 4.752778, -0.251270, -0.001072, -0.002416, 1496957381.383900, 2.886981, 1.000000, 24.221611, 16.252384, 13.676661, -0.595745
-23.607, 6.45922, -28.510466, 4.752778, 0.039134, -0.001072, 0.000000, 1496957381.394500, 2.886970, 1.000000, 24.269139, 16.252384, 13.681239, -0.595745
-23.6535, 6.47016, -28.509942, 4.750000, -0.085290, -0.001148, -0.001612, 1496957381.404200, 2.886941, 1.000000, 24.316639, 16.252384, 13.681239, -0.638298
-23.7, 6.48117, -28.509568, 4.750000, 0.018009, -0.001148, 0.000000, 1496957381.413800, 2.886938, 1.000000, 24.364139, 16.252384, 13.659877, -0.638298
-23.7466, 6.49214, -28.509125, 4.750000, -0.017242, -0.001187, -0.000806, 1496957381.424300, 2.886948, 1.000000, 24.411639, 16.264591, 13.659877, -0.659574
-23.793, 6.50311, -28.508751, 4.750000, -0.305534, -0.001187, 0.000000, 1496957381.433800, 2.886912, 1.000000, 24.459139, 16.264591, 13.659877, -0.659574
-23.8395, 6.5141, -28.508163, 4.747222, -0.204602, -0.001225, -0.000806, 1496957381.444200, 2.886887, 1.000000, 24.506611, 16.325628, 13.659877, -0.680851
-23.8859, 6.52505, -28.507886, 4.747222, -0.375434, -0.001225, 0.000000, 1496957381.453700, 2.886834, 1.000000, 24.554083, 16.325628, 13.632410, -0.680851
-23.9323, 6.53606, -28.507290, 4.750000, -0.143401, -0.001263, -0.000806, 1496957381.464200, 2.886750, 1.000000, 24.601583, 16.337835, 13.632410, -0.702128
-23.9786, 6.54707, -28.506957, 4.750000, -0.174871, -0.001263, 0.000000, 1496957381.473700, 2.886742, 1.000000, 24.649083, 16.337835, 13.662929, -0.702128
-24.025, 6.55808, -28.506541, 4.747222, -0.144225, -0.001301, -0.000806, 1496957381.484300, 2.886722, 1.000000, 24.696556, 16.276798, 13.662929, -0.723404
-24.0714, 6.56913, -28.506258, 4.747222, 0.021830, -0.001301, 0.000000, 1496957381.493900, 2.886727, 1.000000, 24.744028, 16.276798, 13.688869, -0.723404
-24.1178, 6.5801, -28.505986, 4.747222, 0.005929, -0.001301, 0.000000, 1496957381.504600, 2.886701, 1.000000, 24.791500, 16.362249, 13.688869, -0.723404
-24.1641, 6.59109, -28.505866, 4.747222, -0.080355, -0.001301, 0.000000, 1496957381.514100, 2.886594, 1.000000, 24.838972, 16.362249, 13.685817, -0.723404
-24.2105, 6.6021, -28.505815, 4.744444, -0.063359, -0.001301, 0.000000, 1496957381.523700, 2.886544, 1.000000, 24.886417, 16.276798, 13.685817, -0.723404
-24.2568, 6.6131, -28.505781, 4.744444, -0.170123, -0.001301, 0.000000, 1496957381.534300, 2.886417, 1.000000, 24.933861, 16.276798, 13.636988, -0.723404
-24.3031, 6.62411, -28.505874, 4.736111, -0.116024, -0.001301, 0.000000, 1496957381.543800, 2.886402, 1.000000, 24.981222, 16.276798, 13.636988, -0.723404
-24.3494, 6.63516, -28.505891, 4.736111, 0.047388, -0.001301, 0.000000, 1496957381.554300, 2.886304, 1.000000, 25.028583, 16.276798, 13.632410, -0.723404
-24.3957, 6.64621, -28.506066, 4.736111, -0.121043, -0.001340, -0.000808, 1496957381.563900, 2.886266, 1.000000, 25.075944, 16.276798, 13.632410, -0.744681
-24.442, 6.6573, -28.506095, 4.736111, -0.104736, -0.001340, 0.000000, 1496957381.574400, 2.886198, 1.000000, 25.123306, 16.276798, 13.665980, -0.744681
-24.4882, 6.66836, -28.506327, 4.738889, -0.079226, -0.001340, 0.000000, 1496957381.583900, 2.886157, 1.000000, 25.170694, 16.313421, 13.665980, -0.744681
-24.5345, 6.67942, -28.506300, 4.738889, -0.207677, -0.001340, 0.000000, 1496957381.594500, 2.886089, 1.000000, 25.218083, 16.313421, 13.662929, -0.744681
-24.5807, 6.69045, -28.506466, 4.736111, -0.238442, -0.001378, -0.000808, 1496957381.603900, 2.886052, 1.000000, 25.265444, 16.362249, 13.662929, -0.765957
-24.6269, 6.7015, -28.506507, 4.736111, -0.122224, -0.001378, 0.000000, 1496957381.614400, 2.886023, 1.000000, 25.312806, 16.362249, 13.665980, -0.765957
-24.6731, 6.71252, -28.506545, 4.733333, -0.219600, -0.001454, -0.001617, 1496957381.624200, 2.885985, 1.000000, 25.360139, 16.276798, 13.665980, -0.808511
-24.7193, 6.72353, -28.506589, 4.733333, -0.187263, -0.001454, 0.000000, 1496957381.633600, 2.885968, 1.000000, 25.407472, 16.276798, 13.646143, -0.808511
-24.7654, 6.73451, -28.506584, 4.730556, -0.178153, -0.001493, -0.000809, 1496957381.644100, 2.885933, 1.000000, 25.454778, 16.325628, 13.646143, -0.829787
-24.8116, 6.74548, -28.506525, 4.730556, -0.129103, -0.001493, 0.000000, 1496957381.653500, 2.885832, 1.000000, 25.502083, 16.325628, 13.737698, -0.829787
-24.8577, 6.75644, -28.506409, 4.727778, -0.183768, -0.001569, -0.001619, 1496957381.664000, 2.885837, 1.000000, 25.549361, 16.264591, 13.737698, -0.872340
-24.9038, 6.76737, -28.506301, 4.727778, -0.310000, -0.001569, 0.000000, 1496957381.674600, 2.885800, 1.000000, 25.596639, 16.264591, 13.673610, -0.872340
-24.9499, 6.77826, -28.506037, 4.725000, -0.350318, -0.001608, -0.000810, 1496957381.684200, 2.885734, 1.000000, 25.643889, 16.240177, 13.673610, -0.893617
-24.996, 6.78913, -28.505839, 4.725000, -0.314705, -0.001608, 0.000000, 1496957381.693600, 2.885625, 1.000000, 25.691139, 16.240177, 13.659877, -0.893617
-25.042, 6.8, -28.505571, 4.716667, -0.179617, -0.001684, -0.001623, 1496957381.704200, 2.885568, 1.000000, 25.738306, 16.337835, 13.659877, -0.936170
-25.0881, 6.81088, -28.505312, 4.716667, -0.014525, -0.001684, 0.000000, 1496957381.713600, 2.885496, 1.000000, 25.785472, 16.337835, 13.682765, -0.936170
-25.1341, 6.82174, -28.505092, 4.716667, -0.178853, -0.001722, -0.000811, 1496957381.724100, 2.885396, 1.000000, 25.832639, 16.313421, 13.682765, -0.957447
-25.1802, 6.83258, -28.504791, 4.716667, -0.102620, -0.001722, 0.000000, 1496957381.733500, 2.885376, 1.000000, 25.879806, 16.313421, 13.650721, -0.957447
-25.2262, 6.84338, -28.504563, 4.711111, -0.154079, -0.001722, 0.000000, 1496957381.744100, 2.885290, 1.000000, 25.926917, 16.313421, 13.650721, -0.957447
-25.2722, 6.8542, -28.504169, 4.711111, -0.161466, -0.001722, 0.000000, 1496957381.753600, 2.885145, 1.000000, 25.974028, 16.313421, 13.670558, -0.957447
